,index,grad_boost_split_genre
117,1238,11.806351299169137
118,2930,4.566404105731266
119,1217,2.2062047953385218
120,66,59.013660258714424
121,707,23.81963658920074
122,855,59.79998301203403
123,1353,8.36216241754488
124,2481,58.36318219028087
125,849,20.493010739300814
126,1778,85.67903720260205
127,138,18.13805329830234
128,1253,7.603504292858673
129,1478,7.715700203892993
130,3934,60.91618209304775
131,359,3.112857878212651
132,3017,3.3525004564578182
133,1929,125.17772230056033
134,3581,55.57401379989871
135,576,22.56572295229563
136,2354,5.990680638825268
137,4179,32.10353763811872
138,1422,80.412824683776
139,503,56.256615610928634
140,983,3.692994329827286
141,3893,40.33598772188485
142,1592,9.374331971518245
143,1068,17.458396816881418
144,1930,32.8838131294348
145,103,12.579513532055614
146,2721,3.6358011295979082
147,2745,46.2915940570486
148,2065,105.5165915731171
149,2516,34.896034163229956
150,2374,6.256987933569576
151,1066,34.781632066133795
152,982,13.838645378981056
153,4134,5.62097587150258
154,1816,17.13050087241166
155,3308,55.16827450884033
156,3191,3.322913256020513
157,4467,44.97260502302032
158,3939,33.966459313963185
159,2460,90.16565230736325
160,3776,15.940369244210387
161,1216,29.678968088483344
162,4346,30.671665465090967
163,1817,17.86433654938645
164,3573,5.008553342930611
165,1579,46.324407400130156
166,3274,28.1330580018421
167,2066,12.193148109229185
168,1090,4.669339128664063
169,2520,5.2851964538433265
170,4042,14.853565036259923
171,971,51.52664538679767
172,1924,4.784301020098809
173,202,11.22778986612957
174,4391,22.93360734726714
175,2117,44.4235960559912
176,2247,25.78753116029924
177,1344,4.373641221731873
178,4277,9.376397338556814
179,2367,7.862715587242633
180,622,4.7667737456587815
181,2126,55.21817823908688
182,2642,11.076034674293169
183,2571,11.6486219414559
184,1436,131.16302477529499
185,67,23.406802887662536
186,2838,15.854450345805063
187,230,34.18500725334195
188,481,19.294215307265915
189,4176,53.47238242494929
190,2698,21.7858230199366
191,2551,29.526558420086417
192,817,14.635558145808488
193,4194,40.69436756249121
194,4461,10.759808558164082
195,1477,11.288806417505782
196,2064,44.37270625016336
197,1222,37.88422092549217
198,2130,25.948727448763208
199,89,14.490164939492217
200,2770,36.19538871043255
201,1188,2.809003887650249
202,3945,10.398534822321153
203,2094,20.29829428306519
204,2090,50.808712425305
205,3504,18.189453880235476
206,53,36.88941388725033
207,2717,46.78639946332535
208,4423,59.720385081004935
209,2475,45.59946943660978
210,4451,17.92415770405566
211,2887,16.247104794915003
212,4268,54.9599128406916
213,2504,21.38973177592277
214,4140,16.08001892250053
215,620,40.61803747337876
216,4173,45.963751298505684
217,2384,70.55647893494088
218,902,25.641223321169036
219,3606,16.23486243137728
220,282,14.086290511438506
221,1128,9.286551900699124
222,2912,69.3769403917259
223,1062,8.17850855968041
224,2546,38.40513976052432
225,4102,16.486928717513564
226,3621,116.8531979205527
227,2535,53.770149189176266
228,1449,41.47205260045999
229,3544,22.14005278342904
230,2208,69.96155796537717
231,3800,4.362854160428299
232,2422,10.215856651963918
233,619,35.71893305717606
234,3958,25.18173212158105
235,2197,46.0832370105384
236,1272,38.19494780010842
237,1229,9.533457377333207
238,3972,40.87130647459897
239,1348,30.20101013316136
240,1754,25.046645924430692
241,1932,27.92170571493554
242,1121,62.195572701216804
243,890,2.4253499962865135
244,2645,1.3336777007989156
245,3354,52.63767836731637
246,185,13.639526547558717
247,2882,1.81344156138519
248,2754,69.33028445160676
249,1241,35.132685900066946
250,306,100.11756075882428
251,4044,3.8855136370716536
252,2503,23.802825601140484
253,3571,40.34752657406139
254,1868,0.2552553463114009
255,847,60.0541167515301
256,1835,21.97667464334495
257,4312,25.793414318166278
258,3091,9.324399409410233
259,4504,32.04005151032483
260,857,11.859804807965702
261,790,25.049205198611133
262,3181,6.5382962425985625
263,2893,37.31682429211952
264,342,43.42715986804211
265,812,19.915280764805743
266,1043,9.75440370308246
267,1018,22.446612354618708
268,3979,61.58505024310784
269,878,112.90317676243524
270,2976,22.357104243778792
271,1050,34.05579334742461
272,2614,65.60574094082602
273,2682,37.35189029506773
274,1148,47.32255517251332
275,3393,54.115740817517036
276,737,12.197303320482888
277,1760,14.430227534950092
278,2212,107.33856004821962
279,2185,26.007629248720548
280,508,29.851388524428046
281,1440,18.339495828760278
282,3028,36.94355436811415
283,4499,117.59317128010204
284,88,10.759359834470445
285,2971,66.9206743299737
286,1933,94.12320486529273
287,2952,32.61960766180897
288,1532,1.7130497121905819
289,502,22.425780362429634
290,3072,50.81933749442863
291,3362,89.76213175847926
292,2747,19.94952771291615
293,769,22.859659546172253
294,2285,41.94947000658968
295,3163,16.707366375572406
296,3432,69.10148049345489
297,3783,10.528921641412722
298,2701,70.18284086360919
299,257,52.085285362014304
300,1164,9.639698853065624
301,2079,18.03799083227591
302,3722,81.5100994687624
303,596,117.12801235956647
304,4244,9.97473080669738
305,1034,6.373831710293246
306,2857,31.84061374553216
307,2856,75.76372718152535
308,1355,20.551494912584417
309,462,36.20255542835841
310,3539,50.77629009594102
311,2590,3.4865153009946255
312,599,34.592236240640744
313,950,29.45016413333971
314,2303,0.2769786304564832
315,1379,2.483355283722517
316,2302,1.0898877708662553
317,2956,36.643709494493095
318,2621,0.903399255115346
319,3940,96.15061595870944
320,1178,11.950643980605264
321,3906,56.75082891862489
322,1317,44.947305153221436
323,3838,42.39209355327018
324,2553,5.490275995942056
325,3756,38.366599567998165
326,2103,19.52652897028318
327,4326,16.50473693730475
328,1805,0.22237184259290643
329,1340,74.80624608304953
330,2509,12.997105347098227
331,377,7.606590153692025
332,425,98.75264331636527
333,1177,40.10859752249533
334,1506,29.780266107957516
335,3862,42.847578419206656
336,1457,19.50300060304471
337,2734,16.7291572857535
338,3645,58.73108288526082
339,3055,66.08930463641153
340,2702,9.287635915180516
341,3310,1.3000134536255672
342,1196,45.81438227535091
343,989,40.97498639028112
344,648,63.799899896801236
345,2344,130.37713956873662
346,2677,28.458217721247365
347,2085,0.42491217355214417
348,3171,32.002406462948414
349,155,14.534652097970195
350,4,37.31406815759942
351,1331,105.17912160672296
352,3120,21.935955132956053
353,895,51.09965040791255
354,1598,16.771973571384677
355,4377,16.884982484698412
356,2781,1.3094908128064446
357,1604,23.163969196626425
358,900,42.541378791595776
359,1773,2.91105726825748
360,4285,48.9795477217089
361,1564,15.128503150912053
362,823,7.217207335909308
363,1790,23.709283345974654
364,1855,29.28691681993223
365,235,1.48747862005888
366,1596,42.226959885945035
367,3848,9.991549871079684
368,231,13.576700592570376
369,1462,39.28242144442601
370,1608,7.674376098424204
371,1154,4.221597603575731
372,4050,71.47985882083321
373,2695,0.7216961450210704
374,3165,35.60380866647529
375,2322,5.683175638907272
376,2814,15.370992414284729
377,1338,50.1382501174821
378,4069,2.70681275543987
379,1318,41.72038151062429
380,876,44.20408638972728
381,2791,25.31708071399447
382,4098,27.43674340269689
383,3239,1.8060065928989388
384,2007,12.967167884364784
385,3346,77.3847320693393
386,40,13.159631659659453
387,4442,73.79457603607764
388,1670,17.016770357631486
389,3463,17.020807339775615
390,4204,15.887351801419463
391,3292,13.141768146957958
392,2054,27.382442476493054
393,1072,13.8584954172224
394,592,9.568823451525958
395,1675,33.29985198484775
396,2982,29.52067766804504
397,2217,80.08887557086761
398,1336,8.844815381866226
399,1361,29.50264025769428
400,4143,8.410413420358907
401,4181,12.2852053507373
402,81,32.161951344138885
403,3583,30.825872563770915
404,2165,11.45996071902772
405,2146,16.80955037571897
406,732,14.266749720990987
407,2033,31.377110194484175
408,1176,23.178459813550347
409,338,8.764426479332883
410,2476,55.963273940241834
411,2696,3.184145871492831
412,3768,31.033201034894404
413,658,16.63484736715384
414,566,9.892967999968505
415,1514,5.088501878027785
416,1387,16.419759836248886
417,2994,22.55258827740778
418,1306,5.370649814088779
419,2812,1.2039944718607671
420,1248,22.38336407896648
421,2032,3.840379913723069
422,1210,1.3234646895976994
423,4485,16.702773512423292
424,862,41.41017293385468
425,1313,20.721709953695495
426,3046,50.03270887610104
427,3240,9.550750355357309
428,49,50.9491607984192
429,1554,66.78580254777171
430,2963,26.807920143235293
431,2134,63.74437774092834
432,2544,32.35007333818018
433,824,21.222562832925405
434,4183,22.340570325122073
435,981,15.8380857644824
436,669,40.50615185549026
437,1480,16.623267374628824
438,2104,49.08148939277169
439,44,28.68550302045236
440,1162,23.31789950781723
441,4182,17.93116614993673
442,787,7.601601978164808
443,949,17.196054901877517
444,4095,17.49647194170619
445,3401,22.02111898852715
446,3289,20.555773778899123
447,1769,136.4412637974229
448,1304,39.227989432957344
449,475,42.38647579823481
450,1706,41.69073679732679
451,420,37.03200543971968
452,2399,50.03921951848058
453,4070,1.357858925780917
454,520,19.198080243265082
455,3995,24.66071570992934
456,705,59.363239574097946
457,3457,20.685418151341068
458,3267,27.136017180271665
459,1581,1.0044906380466614
460,2978,11.059150589636289
461,2042,29.750035443650745
462,2815,35.9726210265834
463,571,13.747961277717877
464,2500,95.08957565444507
465,1507,65.2618389945452
466,2729,74.10932867124492
467,222,9.065842936341369
468,2973,17.44428416391466
469,2005,4.623275394547875
470,4133,7.239070417947531
471,1211,49.562223599734835
472,2772,31.950183388230016
473,1948,22.707576173575944
474,4443,12.068686995448545
475,952,24.095081240517203
476,2083,28.736876367022887
477,3966,64.12128011509009
478,3443,28.445702419922526
479,2477,1.0916135127870348
480,3467,56.67207304083783
481,1001,11.613135488048968
482,3819,4.445286945607393
483,1456,4.083711231780143
484,3912,24.575670106817853
485,702,23.363542523951537
486,920,11.993314815238136
487,3230,4.565809510490979
488,166,56.821515818759195
489,1264,52.433843887599124
490,4260,18.408548702806577
491,1470,6.694103707116653
492,2249,61.83996799349018
493,4287,2.314745980240275
494,1077,74.47401638690299
495,1545,9.232976462306112
496,82,7.023324323060763
497,3032,53.5181835964904
498,153,9.967420091637564
499,1935,25.073770480471893
500,1512,43.354343496294746
501,3923,16.825734233325022
502,1745,12.28222450849114
503,1203,14.97255120825065
504,2199,32.950544930105764
505,1996,101.97199985175723
506,2332,10.47874198044562
507,2672,34.91510160585463
508,172,21.611921432464555
509,3007,58.169810208802716
510,1140,10.795512377182718
511,1702,35.18860814716379
512,676,30.916122315828545
513,2623,85.18499816925453
514,645,49.684164816747796
515,3330,12.936215456818871
516,2382,20.646247541098262
517,3856,35.166257185937496
518,2861,2.6497311079728547
519,872,2.9394696996735377
520,1738,34.682159950274354
521,2151,30.10693852683991
522,3473,17.40063507609952
523,2836,27.79331851732364
524,3651,3.001019045410601
525,119,13.53982101232657
526,2290,6.4089881362423
527,2938,28.031919222949853
528,2965,37.339730127639626
529,147,4.189938762465488
530,1568,8.873541113565352
531,2013,18.567464213032622
532,3493,58.73747657518908
533,1235,74.75384346696313
534,64,42.429702449729405
535,1764,34.416271535328775
536,673,30.95831634900975
537,2044,41.494104375594475
538,2192,43.214092490218775
539,2948,72.06522696661511
540,781,61.60200027119609
541,1772,41.517976385405916
542,2015,72.84608721669306
543,3359,24.507423800279696
544,1191,26.113165878772037
545,1679,57.24852539860723
546,467,48.66647189493028
547,1741,16.95796812383327
548,3266,8.762320041350904
549,41,32.66149257561216
550,911,28.357005813774833
551,500,16.816441050118954
552,1100,39.28919294853202
553,2102,79.00611450867666
554,233,44.518638754834285
555,2949,22.73876665452562
556,1323,6.148430085236697
557,1541,55.80245224509011
558,691,19.08716008185968
559,419,53.19135163167044
560,1752,34.223361252309616
561,2538,69.86572749254799
562,3659,14.561248281109712
563,1509,43.203383084804614
564,655,42.77712319893129
565,984,49.67999475088635
566,225,42.04910033055478
567,1715,38.44890473469286
568,3658,17.764340634581757
569,4329,69.86954360109166
570,384,33.556978180231
571,2416,4.9625967090094605
572,216,19.852748883717197
573,2649,35.920716545723664
574,1296,24.635994579010543
575,4160,17.57102517035551
576,1467,85.83357070283728
577,1672,15.664572504449069
578,2703,1.949104103855575
579,315,7.0331459682246305
580,1181,13.503413748112138
581,3036,13.177653975324034
582,1442,0.0805866394969712
583,4406,66.20905951225824
584,99,3.473282489029714
585,1007,47.138695222582754
586,200,22.787578144261488
587,2795,37.04669314951852
588,2349,49.95620064841361
589,2346,35.744447626539284
590,2505,21.657078820644557
591,3149,9.483484047024547
592,3831,17.42277027172169
593,3698,15.839927568918966
594,1516,71.34969849383225
595,1271,40.844279285683626
596,606,14.18883142099483
597,3093,32.908121803621924
598,2223,89.19001306490932
599,154,46.01100719880952
600,807,17.519052806285117
601,4261,74.08719145428867
602,43,29.938872178990948
603,2560,38.47716145116871
604,3298,64.35015774548111
605,3671,14.108305361128444
606,3450,16.410153950217754
607,3319,23.823186429585775
608,281,20.023066368571676
609,1668,30.254192516118025
610,2751,3.536820009812331
611,3243,35.87823870492299
612,3372,1.5237942812045446
613,2328,65.58604142918418
614,184,30.42581079380932
615,4417,16.080438541217816
616,1803,41.70497969960957
617,2372,40.61540835853191
618,506,25.92745481015271
619,1852,27.484362289305352
620,961,25.47956045872081
621,2886,86.35807021630794
622,397,89.89940130744415
623,3371,13.65251167125416
624,2251,36.42218516689255
625,2525,22.8959532812477
626,2314,37.14112171141406
627,4297,61.874139675599565
628,738,32.00079229064923
629,4400,25.488514909790744
630,1099,21.11115085630962
631,1827,11.776786846153072
632,1103,5.4447817994824845
633,1417,49.268228306957184
634,3665,27.801006848415568
635,333,52.02203540613334
636,2218,24.849343700684145
637,2019,0.6304620677462367
638,2039,64.62582007806425
639,1736,37.31637913903754
640,4203,24.98627553611334
641,292,37.93224025844518
642,746,47.81462038677634
643,3947,4.764812845056241
644,3389,16.745078674897826
645,896,21.85964321642291
646,2173,9.286030615696632
647,2829,33.838704903912586
648,48,50.616991497046115
649,1131,45.744563242941354
650,1497,6.426546291676999
651,3896,53.302835205460426
652,3057,0.4390211085524385
653,1049,16.605541989788435
654,914,23.4700816344307
655,852,1.8701497921384203
656,218,23.113767038439363
657,240,13.389455644235454
658,1630,24.42186624132131
659,4393,48.22579439502742
660,1301,2.8181869081151945
661,2890,37.6974812076772
662,169,18.461870165670746
663,3987,99.37348345427661
664,440,21.436110101423083
665,1762,69.7874789387323
666,3803,19.03700609651827
667,3111,13.268144631551252
668,127,16.790571501857187
669,1539,37.97230786192051
670,3033,36.5328552936688
671,1095,14.359009587657425
672,677,41.45187537437192
673,3053,126.28692819193431
674,2908,27.8765976268445
675,721,16.047632721710727
676,3530,7.215725176112073
677,3279,52.06543268668108
678,156,16.465723886158514
679,361,4.445390389808381
680,2291,15.623530278214162
681,4147,29.196749392597255
682,1755,17.650876263866905
683,2440,60.368707546674585
684,3654,43.39219814088497
685,3826,59.04656481448194
686,2140,59.52832304842158
687,492,19.726301691283425
688,4317,78.23979415332701
689,1620,87.69852440489913
690,1345,63.37055614681822
691,3655,9.038382413566637
692,1513,37.198674567188334
693,1144,62.1119348605304
694,3001,41.62226358149189
695,1420,40.13384412050223
696,1949,11.172747662284735
697,3238,31.692208605949133
698,860,58.33930158561441
699,2141,32.560070083049226
700,1836,4.508521755332879
701,453,18.902505901434836
702,859,23.327990310877567
703,1847,2.6928848354271793
704,1808,55.93892459095258
705,633,30.06123964270091
706,2547,29.84688703921978
707,1016,84.03988666387752
708,1409,7.719045289740592
709,990,2.967054018114254
710,1269,23.5384959574495
711,3169,33.10226466916123
712,741,45.42034108246307
713,2369,5.917657970669353
714,1601,48.67399129622552
715,3235,8.830837510774444
716,2762,16.068568677454948
717,773,3.337084861800122
718,1893,51.258381124653226
719,756,7.504349345748494
720,126,68.47930510084933
721,2771,54.824315562495286
722,1770,68.43068659250332
723,1161,0.4833145950999551
724,2628,67.13121042954236
725,3131,23.145781734688413
726,2459,19.166527291473955
727,3727,120.97649430281774
728,3042,4.947624996245594
729,344,5.249098557845855
730,626,26.319823545106715
731,2752,51.13194955768108
732,1184,25.17337709620969
733,832,43.239055041628745
734,3736,75.0489098564981
735,1126,56.2564582100905
736,1901,32.25222821994565
737,649,18.08652466848079
738,4469,3.954995045724445
739,3680,84.92827024503167
740,3234,87.139275094113
741,1411,2.7372171314274283
742,1743,10.11838488435734
743,1783,32.21691996136434
744,2176,19.569704358109817
745,3761,73.60478764818663
746,3056,89.9137166187669
747,3883,38.78629148765586
748,3764,57.99016989667757
749,498,12.027151365600275
750,2728,72.9567003274359
751,2694,39.80327171846676
752,1612,34.78054337392675
753,2877,24.74412484774939
754,3407,14.258826531567728
755,608,25.528567954368043
756,1632,20.099788499455883
757,398,32.18340761316003
758,899,45.123446747449805
759,4438,55.674339014220735
760,2434,4.734533215632837
761,2325,24.1427709317135
762,680,44.471900392848056
763,4477,60.904049560547946
764,3679,43.476732020377455
765,4302,45.01894485671768
766,993,3.9399432161811774
767,3480,15.42709347749991
768,284,16.33939780584035
769,2607,2.4156030606987997
770,1053,20.452417035536598
771,219,24.48932152133972
772,3805,29.11424122214534
773,380,2.530564667269971
774,2387,21.717518692249882
775,3025,31.848073872942066
776,534,9.747586106499057
777,1326,45.75914655794129
778,864,23.99868326906511
779,461,23.709730359122346
780,1009,38.7139802612308
781,116,34.54435516266523
782,1008,45.59323856060246
783,2045,37.973888056293504
784,3383,3.9776783992002436
785,2115,78.90520650537488
786,227,10.166865470993315
787,1940,25.783013373962504
788,3823,13.988162034402492
789,3247,22.395257365970664
790,1175,0.9440777250094925
791,588,72.78511135057002
792,3145,86.82950449298787
793,3339,29.4930435903039
