,index,xgboost_genr_cluster_pca_like
167,2066,17.96005754480217
168,1090,26.591569140942937
169,2520,41.116868969572465
170,4042,15.759475317840199
171,971,14.899213420820104
172,1924,5.529557768626034
173,202,5.315565783151669
174,4391,16.389241341074268
175,2117,24.93781270045369
176,2247,45.11818885347017
177,1344,29.559089019356236
178,4277,4.769712703095195
179,2367,15.797171537222937
180,622,11.368381135693937
181,2126,49.14584757718109
182,2642,32.46940195654781
183,2571,19.311367748949436
184,1436,136.1630462883018
185,67,7.9259790661845955
186,2838,35.146543913148705
187,230,17.412828464599215
188,481,19.074871031388113
189,4176,48.391245082183275
190,2698,10.147918393617744
191,2551,49.76397313883044
192,817,18.42070797492596
193,4194,58.60429492580323
194,4461,35.86833770170521
195,1477,2.4984879708505616
196,2064,42.242372665118694
197,1222,24.247479566500743
198,2130,17.366117151821072
199,89,3.7866982357194274
200,2770,29.12880902993203
201,1188,2.3174666034342977
202,3945,18.85514422758081
203,2094,10.577334606763685
204,2090,31.57337260016328
205,3504,29.71378281969902
206,53,53.39930392933269
207,2717,62.67424963773797
208,4423,29.286000761909975
209,2475,78.4202533680421
210,4451,11.357361836141635
211,2887,19.5324943054581
212,4268,35.18050956578891
213,2504,8.47792117444007
214,4140,21.52953537614036
215,620,68.50036587612726
216,4173,40.111879001747354
217,2384,35.80073295790635
218,902,2.626284681345453
219,3606,5.594448820934716
220,282,44.65564985002129
221,1128,4.879658095124398
222,2912,64.58373097867533
223,1062,15.858133312573699
224,2546,16.191718744791984
225,4102,7.749224056509945
226,3621,111.51998958421592
227,2535,62.49066778531099
228,1449,4.08765370622541
229,3544,15.469511810490701
230,2208,97.81087976954272
231,3800,2.0596902947322917
232,2422,34.113580753680225
233,619,22.15545560400227
234,3958,17.20447618555167
235,2197,0.700360783017544
236,1272,52.653898590460074
237,1229,30.529693253765657
238,3972,52.27769898505929
239,1348,25.215580751027233
240,1754,37.817230178885865
241,1932,10.061647619511461
242,1121,64.04269383028725
243,890,8.01493136798058
244,2645,1.7390880069353898
245,3354,58.31137366778131
246,185,16.20409527327746
247,2882,18.792962204618476
248,2754,34.15641832896773
249,1241,36.19218260050451
250,306,110.4384769186698
251,4044,14.299102013642226
252,2503,14.206282819354385
253,3571,61.38766424647142
254,1868,23.242824176551977
255,847,71.25484646210231
256,1835,9.722271723908023
257,4312,13.688386760669715
258,3091,4.690564768638268
259,4504,6.627602103514434
260,857,19.695235495767577
261,790,31.530691976881883
262,3181,1.683467653259072
263,2893,20.53668359279405
264,342,29.90684029866327
265,812,39.924487987226826
266,1043,24.045598149455202
267,1018,37.95919108958623
268,3979,22.34214991255235
269,878,93.15123588433278
270,2976,13.575088908995127
271,1050,21.29197812277451
272,2614,53.217698022389015
273,2682,23.010128554722087
274,1148,70.46754125726767
275,3393,20.169008748806135
276,737,17.26891949921537
277,1760,13.245459126952
278,2212,142.97840020346615
279,2185,29.445687561660407
280,508,19.133546285123714
281,1440,24.675397993089177
282,3028,29.618151034172
283,4499,115.2149770132628
284,88,26.60656405242429
285,2971,69.8070932297276
286,1933,44.26667445727901
287,2952,71.31546800299856
288,1532,22.52879002805281
289,502,30.724663479886885
290,3072,41.50591513742349
291,3362,94.48855481124733
292,2747,17.04993138051799
293,769,18.249292433330567
294,2285,17.4409726746091
295,3163,0.3094099691887777
296,3432,86.85043938968194
297,3783,20.78439032890003
298,2701,80.66739171678753
299,257,42.50178345899218
300,1164,4.816038151212069
301,2079,49.515134861209134
302,3722,73.88974946322406
303,596,99.05219403463104
304,4244,11.103410533335307
305,1034,2.7836052954722277
306,2857,46.044662719871006
307,2856,54.63245572640034
308,1355,37.56501419484317
309,462,51.54478496782812
310,3539,62.64239741620733
311,2590,3.8979693148985604
312,599,6.639019038881486
313,950,7.1845558119715065
314,2303,1.0523063148418146
315,1379,8.2004075660752
316,2302,2.8664567981285245
317,2956,67.42663588529436
318,2621,4.323754545168413
319,3940,83.42197413400353
320,1178,12.487282683273577
321,3906,36.04721783692314
322,1317,47.47114966903686
323,3838,49.26603732535332
324,2553,8.412450817287379
325,3756,47.08419822881528
326,2103,30.72421479270176
327,4326,28.147114613717314
328,1805,14.56894495990349
329,1340,83.43499649769751
330,2509,39.82260733207545
331,377,5.106693747867723
332,425,80.03377772099361
333,1177,44.86451650874619
334,1506,39.21342694357696
335,3862,52.14917694443511
336,1457,12.641088031889211
337,2734,8.495860989629676
338,3645,48.14461157372088
339,3055,71.37867440456009
340,2702,28.2284675885723
341,3310,10.94446154417679
342,1196,40.5751114290303
343,989,28.443362497288376
344,648,57.76128545855042
345,2344,122.27523578733911
346,2677,35.5729844329889
347,2085,12.625896163145086
348,3171,64.55825305145015
349,155,11.612603618831201
350,4,31.250094026326565
351,1331,99.50721716463511
352,3120,29.174739016512063
353,895,54.84559654002351
354,1598,12.573331176983089
355,4377,23.8531370725011
356,2781,4.185387900592275
357,1604,3.1016351305096066
358,900,36.52422149997784
359,1773,1.6761180682520092
360,4285,76.0532750028952
361,1564,10.236426048603704
362,823,9.266797910891114
363,1790,50.95655984626927
364,1855,7.130154946104568
365,235,15.49334612513934
366,1596,45.89296117017622
367,3848,35.36399090326745
368,231,4.806157502477561
369,1462,62.72325202053912
370,1608,4.570525201095279
371,1154,19.139582720183
372,4050,39.368363542662365
373,2695,28.30319935954745
374,3165,7.260048633630788
375,2322,5.120240330900799
376,2814,35.38814885854944
377,1338,32.19151203908734
378,4069,38.329920726299534
379,1318,17.399604721221465
380,876,50.00646105554682
381,2791,6.90519171738606
382,4098,19.528935477602758
383,3239,6.339021213636386
384,2007,4.346277238258324
385,3346,72.32927455014007
386,40,29.04474497549586
387,4442,44.352900161862806
388,1670,12.993329252494803
389,3463,12.611108038665009
390,4204,19.533659074949163
391,3292,1.2589674592882147
392,2054,53.63111077245759
393,1072,2.5355064412516413
394,592,33.48283514285751
395,1675,42.35601998124389
396,2982,49.45540912814084
397,2217,79.69405525572343
398,1336,9.36975927652577
399,1361,33.77438149899427
400,4143,27.43138534729428
401,4181,25.590106301619727
402,81,46.83522949851434
403,3583,45.20940937265219
404,2165,23.413958358152684
405,2146,2.8848704358275086
406,732,34.30721179787943
407,2033,21.732624780093346
408,1176,11.777926005268398
409,338,20.658783540514662
410,2476,60.70174872405988
411,2696,23.03947341863966
412,3768,50.08329441625014
413,658,4.234121522085502
414,566,17.53615460905695
415,1514,23.490267950330747
416,1387,58.61062111471978
417,2994,27.74512845812302
418,1306,20.231064827488808
419,2812,17.96968679419635
420,1248,0.5523499332943231
421,2032,14.150695191804573
422,1210,4.083810507593114
423,4485,3.2041683661116735
424,862,66.62965531293116
425,1313,12.852009073830288
426,3046,59.0678614780109
427,3240,26.11155073333248
428,49,41.83370742197053
429,1554,46.65683624242894
430,2963,16.306277610143894
431,2134,25.842880081595155
432,2544,33.23806862392121
433,824,43.86527965853827
434,4183,48.34009088937691
435,981,14.552349281286297
436,669,38.193086585030926
437,1480,1.9222668222918742
438,2104,23.980071977449228
439,44,51.577294500579626
440,1162,16.091085900245844
441,4182,5.665533510315527
442,787,6.1810679780416535
443,949,17.792186581645012
444,4095,31.884453073734704
445,3401,32.98833120438388
446,3289,28.433873759816436
447,1769,169.61526339427726
448,1304,44.94883718061445
449,475,50.216036801177665
450,1706,44.055416573651485
451,420,58.434798377800746
452,2399,43.40138873860255
453,4070,5.80102749317696
454,520,0.4570369648166377
455,3995,14.652615108033103
456,705,42.26283567269127
457,3457,11.85019195122716
458,3267,17.633984768948835
459,1581,34.944394519048615
460,2978,43.4232442956401
461,2042,36.55805865722772
462,2815,35.81226396077284
463,571,31.056843640532975
464,2500,106.96918054234612
465,1507,56.24310971589881
466,2729,63.50995886172194
467,222,0.7747297986485933
468,2973,1.883969437351709
469,2005,33.05056577333076
470,4133,21.649032129423105
471,1211,30.743170034080833
472,2772,24.725376925545277
473,1948,12.992796890172144
474,4443,21.543501776606064
475,952,35.62351590091771
476,2083,8.088308649877803
477,3966,59.10515972102854
478,3443,0.7509468098162415
479,2477,1.0743515566560973
480,3467,42.69894206379746
481,1001,6.8335321740515695
482,3819,10.517744694407014
483,1456,25.765977562022783
484,3912,4.1562199886807605
485,702,16.779664133857864
486,920,5.590943836619886
487,3230,32.45715045449117
488,166,27.482427276334306
489,1264,28.009614422309312
490,4260,19.542592685803378
491,1470,29.074570049224633
492,2249,47.69376964402883
493,4287,1.785357627839943
494,1077,54.864292205266835
495,1545,8.695490002331326
496,82,6.808653175462894
497,3032,19.3174104893409
498,153,10.479318903408
499,1935,8.150922854677077
500,1512,57.69531228987921
501,3923,22.188470204272363
502,1745,1.3026951922159355
503,1203,10.462318940103074
504,2199,18.33294361310331
505,1996,110.504730128353
506,2332,38.71853872783612
507,2672,60.52547416369799
508,172,41.20279110122226
509,3007,23.96766143501233
510,1140,14.80313500836104
511,1702,21.50600011006341
512,676,19.35580010202557
513,2623,69.87035130234977
514,645,45.25561991623658
515,3330,15.620706722897964
516,2382,31.549813613997458
517,3856,29.255102114694154
518,2861,22.773701191916643
519,872,32.22408656505547
520,1738,30.737132710569597
521,2151,48.769533607760735
522,3473,31.136989746976155
523,2836,35.31158146114987
524,3651,3.9366140790354223
525,119,13.64632449236882
526,2290,28.794736232183652
527,2938,17.733954981549118
528,2965,57.532159397929405
529,147,7.3739930753901035
530,1568,16.196965533716877
531,2013,42.93108045635944
532,3493,73.7024880820056
533,1235,98.62155073575656
534,64,24.006391130598388
535,1764,72.69263316018876
536,673,68.07219402936482
537,2044,6.760208689861258
538,2192,3.713161557499234
539,2948,89.09115684531491
540,781,42.185966494777745
541,1772,46.499977207064205
542,2015,71.14691954175183
543,3359,7.005833871361517
544,1191,20.8968246489315
545,1679,44.49689245630168
546,467,52.5763389996381
547,1741,14.475221949357547
548,3266,3.007974759193303
549,41,45.69625247920834
550,911,44.01405404615343
551,500,31.314983591618613
552,1100,15.774884067570895
553,2102,92.56477608856096
554,233,52.71959642852693
555,2949,24.816383811346782
556,1323,8.435819067394846
557,1541,55.78516469019752
558,691,56.89635128966586
559,419,42.617774875220334
560,1752,17.25193414864526
561,2538,30.17732744997437
562,3659,7.12736952474701
563,1509,27.33292414858687
564,655,26.539592820368114
565,984,46.34435564379197
566,225,36.743328666284015
567,1715,56.20681783891348
568,3658,35.10331489923466
569,4329,54.955655962309976
570,384,22.770867997840355
571,2416,15.683096417064377
572,216,23.794494540808955
573,2649,5.669071053585583
574,1296,41.78808168048212
575,4160,9.30738743652853
576,1467,85.43318246323992
577,1672,9.450692988722665
578,2703,11.135006321755128
579,315,40.81317819300534
580,1181,41.45967591914365
581,3036,3.6846497543370305
582,1442,9.049019427488219
583,4406,93.66488672500986
584,99,16.557962131769784
585,1007,47.28438693121436
586,200,0.2586943874391068
587,2795,36.57386227619929
588,2349,15.539377637911173
589,2346,39.341391726978486
590,2505,58.052114117656316
591,3149,2.7318424371849233
592,3831,40.50544785294605
593,3698,16.63753851093442
594,1516,50.29428163915583
595,1271,24.7659431959365
596,606,19.4792357954814
597,3093,8.301712645898903
598,2223,99.75371840441159
599,154,23.47568909001035
600,807,19.89684034838524
601,4261,54.809051438035155
602,43,42.21231783549649
603,2560,37.64392419841269
604,3298,64.86907646483056
605,3671,21.088399980133772
606,3450,25.94478678192376
607,3319,16.44328344117585
608,281,0.6485820377251343
609,1668,30.438543801449555
610,2751,16.971587224630596
611,3243,24.02041980867338
612,3372,3.8003245123863962
613,2328,78.43946124316946
614,184,54.79993148550585
615,4417,20.67403502879145
616,1803,23.572495931074684
617,2372,49.69585293799179
618,506,52.14273717779298
619,1852,45.19668087897847
620,961,2.3669807059826837
621,2886,57.33761860545465
622,397,97.9968488273814
623,3371,1.5228817946000675
624,2251,25.61007989121225
625,2525,23.297296337165022
626,2314,37.93727696391022
627,4297,57.607880592493046
628,738,18.231273335848755
629,4400,34.136989994333575
630,1099,8.274888728839073
631,1827,16.530445007110984
632,1103,8.789825772034874
633,1417,33.142986275151685
634,3665,18.74493275212602
635,333,38.806939135796995
636,2218,35.558581857204615
637,2019,3.4617872049338985
638,2039,74.23455625827573
639,1736,63.524081597694504
640,4203,23.34295034734278
641,292,19.43091850051752
642,746,32.18097200866819
643,3947,20.67476782337863
644,3389,9.117897423447943
645,896,58.580991006899694
646,2173,2.1598317348632747
647,2829,31.597429543540102
648,48,57.26150969641884
649,1131,65.584653442177
650,1497,24.087695675807822
651,3896,51.371242928781726
652,3057,22.80144829067116
653,1049,18.485299305640126
654,914,28.890929650864223
655,852,19.41965906143841
656,218,36.14560567327132
657,240,0.8436943889088866
658,1630,30.307412133718117
659,4393,58.74718335075616
660,1301,8.652863179155759
661,2890,19.216850105920116
662,169,30.25525354842506
663,3987,96.87395980038677
664,440,12.824360474463617
665,1762,79.3841702341748
666,3803,26.674730005848033
667,3111,12.73872210543908
668,127,29.90114411590457
669,1539,20.429936150033484
670,3033,23.39512062643712
671,1095,3.2559434805821468
672,677,6.330181471815308
673,3053,110.47953131313984
674,2908,38.9977949659704
675,721,20.75088247323066
676,3530,14.887734678995571
677,3279,52.71187107753059
678,156,26.057705045835746
679,361,22.61948523674363
680,2291,15.45790183646028
681,4147,2.018844258316733
682,1755,6.486042448947245
683,2440,31.853901140560254
684,3654,3.4724682858701215
685,3826,73.76418616758366
686,2140,30.10294137830735
687,492,1.7246235662358913
688,4317,102.35370743698425
689,1620,55.7730294505578
690,1345,39.60788832838415
691,3655,34.32344179157624
692,1513,23.238919736547132
693,1144,78.94432183017909
694,3001,33.211973231722226
695,1420,2.036914847113678
696,1949,10.411566907156782
697,3238,27.458886506209836
698,860,35.772386985210915
699,2141,55.64160193938372
700,1836,34.74996531175543
701,453,12.18588784754229
702,859,20.183377887873405
703,1847,4.187987706022938
704,1808,61.74868658877597
705,633,28.324247806672304
706,2547,35.01189772156013
707,1016,46.2332052492863
708,1409,25.56827013652014
709,990,9.778789550547117
710,1269,2.502064626257379
711,3169,39.84036510099318
712,741,48.25122403835499
713,2369,13.04031851240012
714,1601,47.818240357512906
715,3235,6.643622569075831
716,2762,26.808836998173433
717,773,51.64092175694827
718,1893,61.688352975731334
719,756,20.032137407383487
720,126,41.54686745505012
721,2771,16.545561181897625
722,1770,80.08273564060795
723,1161,9.826325919625049
724,2628,50.74497596253576
725,3131,8.926531221795742
726,2459,19.67083504921345
727,3727,109.62186649155956
728,3042,12.074487866972106
729,344,7.458695348326103
730,626,31.744192361473722
731,2752,15.24914853904869
732,1184,19.367496864854502
733,832,36.26365082685871
734,3736,36.78317882032091
735,1126,50.45738376879547
736,1901,30.07577977269871
737,649,14.369134810577833
738,4469,6.164243472888344
739,3680,62.522838780627964
740,3234,94.01468710677244
741,1411,8.135975352681328
742,1743,12.32398536849604
743,1783,21.529952797756778
744,2176,4.812202382328707
745,3761,79.56181536398137
746,3056,91.01021549400727
747,3883,73.78129299531176
748,3764,39.83188647262159
749,498,20.622307898252018
750,2728,86.81682299441249
751,2694,44.17200517180365
752,1612,11.95677798541044
753,2877,43.31254451910368
754,3407,13.569008302785328
755,608,13.871887211960996
756,1632,47.09323120653423
757,398,40.91234745716983
758,899,32.48105548467561
759,4438,19.91172651890234
760,2434,21.187038021472347
761,2325,11.040924440946753
762,680,76.59847421425013
763,4477,60.38535528550122
764,3679,16.93836308813661
765,4302,24.122000244195192
766,993,22.2467220913357
767,3480,1.4052566717464003
768,284,15.632741710185883
769,2607,9.728943304068252
770,1053,5.759727743473718
771,219,2.2446415507642428
772,3805,28.89222665266803
773,380,6.463395658884849
774,2387,35.0695419613952
775,3025,2.2116377876894404
776,534,2.8487356476171612
777,1326,39.10938843634408
778,864,23.245897367397845
779,461,33.230647393545354
780,1009,32.855175698459334
781,116,60.85228916574306
782,1008,55.29628867880368
783,2045,0.5732490138978505
784,3383,29.59723963275249
785,2115,46.78919355823632
786,227,38.987675359986525
787,1940,42.55286996911599
788,3823,85.07432028202092
789,3247,22.298296103735282
790,1175,28.06816252393844
791,588,62.8879431816716
792,3145,71.14757510620177
793,3339,15.910307048676316
