DataFrame,Model,rmse_mean,rmse_std,mape_mean,mape_std,score_time_mean,score_time_std
Genr_cluster_pca_like,XGBoost,43.49852483837361,0.20738269785112298,0.24391808599353965,0.0016986160251112594,0.012025870323181151,0.0007604545630923004
Genr_cluster_pca_like,LightGBM,42.853276305254795,0.21954314288348273,0.23918697818372237,0.0016858958687770542,0.00403957462310791,7.353406987519865e-05
Genr_cluster_pca_like,Gradient_Boosting,44.14344192351698,0.3090108938095338,0.24933903977909572,0.0024630639340275187,0.00359385347366333,0.0011039055914246392
Genr_cluster_pca_like,Polynomial_regression ,49.38667191004566,0.4379224861100825,0.27082533544435866,0.002717665762892187,0.007624374866485597,0.000542457717705077
