,index,pol_reg_genr_cluster_pca_like,y_valid
79,921,65.48491970360502,266.8725316705279
80,693,24.451416017977408,294.93141260264827
81,3938,69.67027065921755,189.67177883592467
82,1988,18.240494929943395,217.39319150821575
83,2076,16.954265656986365,260.69576785453586
84,2913,17.908797456179883,156.84525631313582
85,1580,29.33305421272945,237.12888216497657
86,2017,32.92421626720474,185.0701186349237
87,2224,92.05971891818177,74.4784001117537
88,3983,21.624713907233264,34.52799021744301
89,3494,86.54945285766848,197.32474031881182
90,347,31.91538830000229,310.40283257903576
91,3503,4.819451643254183,192.85985755626476
92,2093,3.2416681581840976,239.4209453800068
93,421,20.74571420148851,332.42113908057485
94,3981,99.02663502951165,63.45218950060272
95,3054,101.70964106635478,38.558039851285706
96,1728,45.86684055410723,167.6426303102405
97,2923,43.94890792918804,270.4378539588976
98,1166,25.293651215020247,272.72532670865854
99,3436,83.6217575023509,263.8980311727184
100,2297,197.2660607755448,47.946491283066734
101,186,59.60761771204187,275.61499223355753
102,1400,7.213875790236614,207.50097513877978
103,1742,22.511056194368166,300.6121109142604
104,4495,45.840643655437646,108.49066851386934
105,681,30.155267862893766,327.5697942088324
106,3108,17.979249849169747,201.65402574574793
107,385,14.271191381704341,298.1054257108711
108,3044,15.073613473725345,71.77952298033819
109,189,0.4100622591827232,340.6973185863384
110,300,83.04818702868218,147.68781980266476
111,2004,21.988214418407694,158.83009190709558
112,496,23.5659589405505,332.9486494812824
113,3277,45.57351984905699,205.21592514912993
114,1504,33.26790512591964,338.92481454651977
115,4439,58.259146280222765,85.86673294162567
116,2559,1.5297298130043657,175.45979309833265
117,1238,18.21808024395159,212.20370673299942
118,2930,8.683114726730167,246.0048614962829
119,1217,17.055951738038203,223.71471327263714
120,66,80.31509260098562,288.8846450236773
121,707,20.454369577692205,279.8071295414005
122,855,25.669922222025377,272.1638009332346
123,1353,19.337785583511675,270.3656201547902
124,2481,82.97456026851268,269.6532255514937
125,849,8.505802965971213,290.5219864838609
126,1778,27.585227444474526,351.6955694675072
127,138,5.002411383822391,318.4830670874981
128,1253,4.939275128552055,182.3305237886852
129,1478,13.609864301242197,208.38619521579258
130,3934,62.23094784111295,175.19739264573533
131,359,4.027060850151827,275.9943371005841
132,3017,8.600941288524155,135.2732512303422
133,1929,141.17292243686737,38.999778627729576
134,3581,95.90815839775549,97.13035786037337
135,576,76.35362565761261,246.67406092837473
136,2354,24.86341172694324,298.8522396773622
137,4179,10.627790698930738,135.9248933603241
138,1422,5.434703186968136,149.5838491345069
139,503,39.661719966592614,322.5774918268853
140,983,3.7060736808585943,170.2909888849566
141,3893,17.47963323522059,67.20057448181747
142,1592,8.272245582685088,219.23820823450197
143,1068,1.0936706219931978,199.52323754219037
144,1930,32.732355870019575,231.24178678852567
145,103,51.32253016881049,302.53818316970313
146,2721,5.524241747609551,123.59140351259302
147,2745,43.32777323103912,114.04772812104446
148,2065,84.44920100747314,275.12881846411534
149,2516,13.204257440734523,240.16110106693972
150,2374,7.152837588025079,280.3114322669228
151,1066,42.38632210018085,210.3292554291545
152,982,2.530815570437227,215.38766618147227
153,4134,12.412570500004563,51.266578934957806
154,1816,13.37493714655983,247.18027787684665
155,3308,82.29259182253354,81.66369632750828
156,3191,26.641716175200173,273.2965128554852
157,4467,28.92914202412652,136.90164689833867
158,3939,49.0227438809533,184.90544667583364
159,2460,84.28945593747147,379.67948027778766
160,3776,64.60484470116398,279.7226010862068
161,1216,20.83398047391725,223.84301762495735
162,4346,13.016446570569258,256.3009767496693
163,1817,7.73887972529829,248.3649238827312
164,3573,0.668216767062404,259.94943973610293
165,1579,13.437256887283269,247.4900954732442
166,3274,36.50846438307664,200.4102003490827
167,2066,31.679162937051103,271.0054575919166
168,1090,5.052678910296805,245.3249958004633
169,2520,36.350500894069796,225.89013862289278
170,4042,29.20176920346158,121.24908486282386
171,971,2.8305863470835675,180.2331870918752
172,1924,2.0183727259044986,249.8314529102276
173,202,10.915000254387792,319.59727601372333
174,4391,31.072652614862506,78.05576598314448
175,2117,51.94545452209164,219.48462666529744
176,2247,57.80686479187273,200.68830298921236
177,1344,17.36956663925463,279.2233804011922
178,4277,9.477664408594421,137.52795244918894
179,2367,7.321053645031668,233.95559030359738
180,622,1.9553998166509814,321.29513894819394
181,2126,10.687239722693732,212.4368174258139
182,2642,21.07137229964698,189.87138783837406
183,2571,97.16696664214598,153.75609135749588
184,1436,143.04903976387786,68.078851294706
185,67,31.19797876029213,319.9834741833721
186,2838,42.39729121726103,70.77310330364817
187,230,72.00377210701566,393.8003368186039
188,481,16.712259334724934,305.054088560685
189,4176,49.92162095197091,138.60470791177312
190,2698,65.65777602768125,224.71328766106976
191,2551,61.88121372130948,184.35491552164294
192,817,14.944967598184348,283.5382922034416
193,4194,76.23672772100764,96.2532795370874
194,4461,6.625581293193825,51.363679815384636
195,1477,11.049066633553423,254.30400226352444
196,2064,52.174446944329986,271.0462361905093
197,1222,1.9902106760626452,217.78544343368824
198,2130,15.318065597070103,219.96574178561013
199,89,16.120048106844706,372.8567360775163
200,2770,21.938792026978035,234.09296613442422
201,1188,4.972087034566641,252.46559919246414
202,3945,25.803632363543073,159.01396587984107
203,2094,0.9466814199212479,238.311260974291
204,2090,12.053916583319392,244.72948527106172
205,3504,21.678413440443876,192.46860459704277
206,53,40.47527543567736,330.5239377183952
207,2717,49.429445756842085,136.41223717866828
208,4423,42.660383256532555,139.7054877614217
209,2475,68.93196316282575,279.28730353894053
210,4451,4.262706382051348,115.21791176289945
211,2887,9.818239352035732,150.81908488162998
212,4268,63.10756291868368,41.73652076868375
213,2504,13.570478083080928,236.2287604078385
214,4140,28.382839850679005,132.97244826643777
215,620,76.2442982921504,335.63485684292414
216,4173,36.447228713025396,158.97301639188407
217,2384,56.93881210109603,165.8437372569374
218,902,20.249608779275775,294.38775929072045
219,3606,3.6194354905151584,69.55183718980747
220,282,20.331509171467474,291.9812418910369
221,1128,5.560694454555971,323.0949596087963
222,2912,29.40275452138539,61.934144692711385
223,1062,3.868654016259768,212.92003441203568
224,2546,7.484468097321127,186.24932067350292
225,4102,1.0919373313456333,116.50654064586541
226,3621,104.68568978333954,314.3425909025753
227,2535,64.01042585781133,200.05016473422026
228,1449,13.09121501523478,231.3492503859129
229,3544,18.848023811573086,136.92271536236086
230,2208,56.96629944732241,122.0885648105354
231,3800,34.25092626445746,169.75142115546302
232,2422,4.286777106771893,233.54729657399272
233,619,31.83405052196349,352.8466787485335
234,3958,7.418608749670852,129.5487983901415
235,2197,24.267265754944958,153.67015313299808
236,1272,47.21782357867329,328.5573714908507
237,1229,16.916020252515466,197.78503452943747
238,3972,51.619874973536724,81.03515196708915
239,1348,33.90691363964444,276.42952423247255
240,1754,21.668559030179296,239.04153446955164
241,1932,1.0956886939459594,201.81852510998073
242,1121,82.26396611925003,400.2053525216935
243,890,8.40921889764229,314.55893771563683
244,2645,6.321373228378462,177.02345471767399
245,3354,74.57038869898929,357.2522611189532
246,185,3.090122562432782,262.8605714747694
247,2882,9.538999777849142,193.18116105715754
248,2754,92.78646076601086,388.9327549988896
249,1241,35.493693285969016,194.12265199422205
250,306,122.03189153264964,31.750396372345815
251,4044,7.151138471633942,146.22173995309535
252,2503,11.409841429678693,238.21937486037
253,3571,47.6581900079706,222.34199469080735
254,1868,5.381369380198123,208.97922172188552
255,847,65.61948184383004,282.00778781524144
256,1835,34.36140601602685,196.29620666964666
257,4312,2.7940961476315067,78.96826346965409
258,3091,19.67671407188527,135.13139568058048
259,4504,4.251103114284717,122.68686628027463
260,857,29.31950379069812,277.7887732932949
261,790,14.74674096723706,258.0805729583272
262,3181,10.19355354525618,206.24011633111593
263,2893,6.34285544706816,191.99961706638564
264,342,34.45434274098011,310.3981828946961
265,812,18.088650511351034,281.53776176863255
266,1043,25.73958555725781,268.09900391117395
267,1018,11.108504409668342,330.55043864818
268,3979,43.06338598891477,50.42505437211562
269,878,76.96935155256449,401.2046416460515
270,2976,28.446681361718504,231.24594157012794
271,1050,14.314568417679737,247.3790600319542
272,2614,57.161536519164144,355.87046901848277
273,2682,13.373532212051487,259.2320589452779
274,1148,46.00714235880713,295.81007055414267
275,3393,14.589992427029614,134.93401859494386
276,737,13.47151435475854,244.12690594941068
277,1760,5.010372406467923,196.19750351953238
278,2212,129.49773079204516,107.67784979653385
279,2185,41.24585977293921,167.08316680845678
280,508,54.22386759604183,281.96804945895184
281,1440,23.523994331803806,162.32472407722332
282,3028,55.13054369943663,121.18565145606237
283,4499,118.45968348256054,67.83401895841689
284,88,33.45117976840453,312.07333040984616
285,2971,43.40267754188858,199.18759671167865
286,1933,46.060488482385466,191.25278049877568
287,2952,7.966896794665672,224.7286604149702
288,1532,8.317341502712793,281.79951807741594
289,502,58.29826070000041,308.4318473177775
290,3072,27.288793498079563,62.339292076931976
291,3362,113.55022605303246,228.5001667497239
292,2747,2.458570080714736,147.27985081411174
293,769,39.85075732170722,180.35729414231494
294,2285,18.41300737276194,255.00875221562472
295,3163,9.244387213990507,152.13727556977472
296,3432,109.44421896022801,42.03014532711494
297,3783,2.856743373552746,210.57243645332653
298,2701,92.57997434822518,217.3267850273344
299,257,51.28498078552292,260.1048754765547
300,1164,8.18946742082369,274.03295709652457
301,2079,49.86067324774979,253.68081479284976
302,3722,66.44805036663523,180.94308656039203
303,596,78.2158492719526,402.4415372963498
304,4244,21.34590928861303,312.41996937122593
305,1034,5.720772377072592,285.27532414788715
306,2857,31.034026438912996,32.64121984848837
307,2856,86.5726197374955,318.6290072400722
308,1355,31.592103281269885,297.2619136089057
309,462,73.5534103739578,238.50215106732813
310,3539,78.08214253832142,105.22166203203486
311,2590,36.027541014717755,87.26582057222278
312,599,7.443930424999934,242.58634569903774
313,950,23.210644432438073,227.72436599263557
314,2303,1.4125744776533793,204.37373433457225
315,1379,15.034845842462147,233.92417770767676
316,2302,1.0639170207376196,204.0794202770668
317,2956,52.420253552516016,222.17347731595842
318,2621,13.823383573908643,259.32488369555904
319,3940,89.26324798297318,241.26770777658166
320,1178,19.248125847055007,260.6037512522733
321,3906,44.32590643641683,78.60990954344796
322,1317,17.879780256364114,214.37037254776
323,3838,78.76094222029013,26.970496793299027
324,2553,0.04607096671563227,181.51766392880637
325,3756,41.428702251775306,30.25287605096987
326,2103,16.910457789976306,232.9018228049545
327,4326,57.344240497382394,34.08231272392917
328,1805,70.63768880685569,259.3726749131434
329,1340,100.69230044917916,317.46703995472876
330,2509,43.14745043524937,232.05690603813014
331,377,10.130051079947123,328.8576092752115
332,425,73.08234899196205,324.1434731555639
333,1177,60.777995688213224,263.236785185504
334,1506,25.782840085241276,324.8499625881082
335,3862,62.866408718139354,175.43733917588042
336,1457,23.235920170763904,204.5175118216264
337,2734,1.8252322134748624,194.8631172818547
338,3645,12.541975761986407,169.42690680077166
339,3055,60.467692470669625,58.63003836399461
340,2702,52.47096098969348,248.22608721747855
341,3310,15.056947650642002,69.24048968138382
342,1196,38.8643083253113,242.35710902995407
343,989,29.414260691957736,306.882479928929
344,648,58.921380645146286,204.49603876019958
345,2344,118.33954322466036,303.1368538293313
346,2677,68.78453701291,273.5240309478705
347,2085,21.86259762590717,246.88377790912054
348,3171,65.84366019110195,228.31269335906734
349,155,26.09226980570469,236.43997816827817
350,4,38.60152366877094,288.17666378617344
351,1331,98.75535839460628,387.49589514315073
352,3120,3.1395258504687433,151.32444299600425
353,895,43.852156643002104,303.568130719711
354,1598,1.7225177299553422,211.8566868898737
355,4377,4.018104620354819,99.42444139379016
356,2781,16.600853550221927,225.09499483418602
357,1604,11.028018125006241,207.54972473011898
358,900,40.28856975270091,295.3188381991966
359,1773,17.65140041558456,224.55633657411138
360,4285,18.559746207382872,66.80716811233917
361,1564,25.649327142748064,251.9054934314162
362,823,8.171071415991776,247.67474163647705
363,1790,18.29991600214987,286.52879495369115
364,1855,12.186617758673037,202.8613408591905
365,235,16.4942255033734,327.4024647774831
366,1596,51.9070379994873,214.70438990404253
367,3848,42.349035680375025,156.35461437738854
368,231,1.901245472735468,282.4867807299443
369,1462,31.915733345002764,294.60519476956256
370,1608,21.124152844635745,200.07864287687653
371,1154,9.623926022761111,287.4338637260424
372,4050,66.76538346988565,159.16167561541627
373,2695,44.83729109884209,226.66127736247714
374,3165,7.822378116774587,285.08115459066204
375,2322,11.925597933538,192.51028335073983
376,2814,44.31698441482993,155.99576227426306
377,1338,32.11646659941789,293.64585774221234
378,4069,19.04370127051891,127.68705268430735
379,1318,9.68355912864456,191.43749244674729
380,876,37.21649122081084,287.74904528406245
381,2791,6.850903616632735,208.27747124648113
382,4098,21.85855813875135,72.1206827615383
383,3239,10.041148649159311,152.9188370627308
384,2007,30.762253559700184,201.0374088300552
385,3346,79.95503620971667,52.88059483462556
386,40,11.130147183807935,434.23209238760523
387,4442,6.432434757375972,198.4514566804175
388,1670,117.53320717376202,105.90072366167449
389,3463,33.29293539096045,287.08573034024124
390,4204,10.511987382965948,58.59160432641401
391,3292,8.020347543377284,150.10845476397571
392,2054,71.649595798181,296.41530571874665
393,1072,16.057834502477647,169.89622421468914
394,592,57.41803812216202,158.03771844600968
395,1675,35.92847168078714,277.51123238358764
396,2982,60.03938974788551,255.24386127657834
397,2217,62.28341021624773,83.06217033021407
398,1336,16.35268732725251,296.414009764807
399,1361,47.50765882093228,272.4614542529005
400,4143,23.180564397705012,201.25583297913022
401,4181,4.288110892631494,151.8006241849205
402,81,94.29364421124663,247.28278197609504
403,3583,67.93963174129321,110.83832011953531
404,2165,31.021811362642467,191.99883766235513
405,2146,12.056625138999863,200.08679399288343
406,732,36.23361289533935,254.64145763571432
407,2033,24.11294340707829,206.00224758282772
408,1176,1.346774129879634,265.8829064740184
409,338,3.7418074734051174,331.65753231981154
410,2476,48.027117579666395,286.79322516448957
411,2696,9.190500782482673,230.53520095770216
412,3768,18.60236002476546,202.43742039281264
413,658,11.426123718595875,210.76772479139106
414,566,1.6351809681450504,297.4749668649163
415,1514,1.1134662228185448,316.3363006531849
416,1387,58.33014280612781,231.47779335593071
417,2994,17.527488783403584,168.05211275281448
418,1306,46.42676934398128,259.342438728856
419,2812,16.79695618032747,164.86976022728803
420,1248,4.160392639347521,150.98202217450526
421,2032,32.49733048418989,223.1424871812423
422,1210,18.651942095328167,231.6332947605228
423,4485,34.57265224013386,75.42667575009926
424,862,56.71161525428141,157.41334395464696
425,1313,7.0851977312360646,263.6885874429709
426,3046,78.93349668663699,63.27819259913754
427,3240,11.064395787565218,181.5872129647778
428,49,43.23047863665715,417.8179298340799
429,1554,39.43833227915033,264.5651309201633
430,2963,6.356626916667949,204.15003647677017
431,2134,19.947222780997777,207.3565217738736
432,2544,45.825043231934444,193.88104148350067
433,824,6.248143451243777,291.0055231888117
434,4183,62.314521917737835,109.54038538400582
435,981,0.2703253579979332,255.42955379488558
436,669,25.714691435129055,322.8714923467497
437,1480,18.263269670504343,202.8405200429425
438,2104,26.12357525460746,231.60493464834767
439,44,21.108499938458237,379.3565433900454
440,1162,55.49758104463899,281.7975678338396
441,4182,5.136581730780293,121.347898927796
442,787,21.719236978525885,265.60779527296353
443,949,15.949012851930433,228.9152029390669
444,4095,5.015262766780637,77.16634394287533
445,3401,48.363836974911436,74.74397622969815
446,3289,22.225478633795092,160.03011549799606
447,1769,122.42018279131986,87.14798123462899
448,1304,48.7872495389926,217.82481394243243
449,475,28.803992158832926,219.57561969296296
450,1706,61.75823590522529,252.9958004847843
451,420,31.833559888684874,332.0889426649101
452,2399,83.84052046929054,71.3151258487998
453,4070,38.37190865797807,95.04802493602226
454,520,0.13292259631802494,248.73015403024633
455,3995,46.45664608162818,34.91671701476963
456,705,62.138235986607555,282.0667754920272
457,3457,0.5924118112346548,97.62938415961268
458,3267,92.09979373635062,236.07929726894884
459,1581,113.93593153435461,236.50885255126389
460,2978,3.1656139207276226,193.60828763060104
461,2042,55.43581680044355,382.54810992675897
462,2815,32.470401178944854,152.43111372477404
463,571,53.93737731495628,268.5312300899358
464,2500,133.0557381629808,158.99120764124763
465,1507,61.4541486870404,327.20603085847694
466,2729,62.42890323583316,76.98964440976243
467,222,19.695785886431224,405.60509197869516
468,2973,31.036428774711226,198.37728608774233
469,2005,6.22496365644534,152.19453615538018
470,4133,53.04404074207919,90.96259354196361
471,1211,51.052710970452466,232.1923582665027
472,2772,2.5312794057821577,245.5653274870687
473,1948,18.635269217948178,300.276946060094
474,4443,6.153746995586076,133.32804004564903
475,952,20.243291385372117,226.65478115970677
476,2083,18.64703608716249,248.56870428957532
477,3966,67.32717473530309,102.65987018619802
478,3443,18.761677399128914,140.9330741862775
479,2477,10.816390560420189,276.55659032618735
480,3467,61.77593722501035,264.44093119953965
481,1001,30.391503738652588,88.3888376550086
482,3819,48.830902265015766,119.3708814042258
483,1456,17.26793383705501,240.69947653953972
484,3912,54.97368107505271,42.02534815707119
485,702,11.999390760662834,288.725251292061
486,920,2.1041760358721717,264.4339614147449
487,3230,33.61584907066643,100.13186932089945
488,166,46.942036016056875,279.2780357968421
489,1264,19.982567309799663,278.6757063412546
490,4260,39.009649928436055,51.095796901598966
491,1470,28.29431286697627,269.0865932808535
492,2249,50.841131334150646,179.8611925141743
493,4287,12.394565947572815,134.62116703036318
494,1077,30.508816978918375,124.30123513848316
495,1545,7.214415568398067,267.0097407105593
496,82,4.170560686283636,388.84347695149023
497,3032,43.58008990426141,113.41701028702629
498,153,2.9814179216761545,355.2050574287986
499,1935,3.6632433871659202,172.45218078301824
500,1512,55.20829445620552,320.3674314305042
501,3923,48.69079591044314,220.5361544295167
502,1745,0.8578593168782049,276.6525355206747
503,1203,13.390569520063622,238.44716592317818
504,2199,17.535970847426256,157.37301952166231
505,1996,102.90375247960867,243.35620126813137
506,2332,20.02282277724484,139.7054877614217
507,2672,78.57072760600423,130.12279548962232
508,172,34.12805606263987,297.3034039671371
509,3007,18.54481574087356,147.2489981108861
510,1140,15.310036688068351,302.0633583970329
511,1702,20.341299902569403,212.63290064677253
512,676,9.02944875588554,333.4224810102287
513,2623,63.81248893015626,242.0727743980529
514,645,63.10319732222581,229.6535292536853
515,3330,19.742611416258896,59.972852542238755
516,2382,5.5041225416047155,268.55217872630215
517,3856,59.341080703509334,223.4655399751496
518,2861,45.621334616454845,267.00022458933336
519,872,43.283888694304096,253.37881870838203
520,1738,10.746382817470646,316.944011372679
521,2151,47.479105405775755,170.3209510113799
522,3473,26.87354931120393,241.84614196865584
523,2836,59.31771067359509,77.12352290896732
524,3651,21.391242791794326,149.28855804876198
525,119,22.33766101190679,430.6738818654157
526,2290,21.257960117989512,236.02627309741803
527,2938,2.980713496038504,239.69356496690068
528,2965,63.86760897120104,238.82167966160128
529,147,4.63162813365193,369.56384292890573
530,1568,19.160721901291822,249.20650736667375
531,2013,25.066864373037276,134.21987474383587
532,3493,109.30974176493127,204.96063627536498
533,1235,98.49060241389162,239.04437333650907
534,64,33.40771255168869,364.8738532888015
535,1764,40.2269553964322,167.6941008486003
536,673,48.28944505242583,337.8461808457711
537,2044,38.78485017913874,329.2177892562675
538,2192,31.53805773245449,161.58977118175858
539,2948,78.04874949346774,232.22659385703366
540,781,53.88687435655626,275.18950653384024
541,1772,59.48807662825095,340.56067666995483
542,2015,83.13776751151937,118.95775575121692
543,3359,73.8915756463339,269.20667005300214
544,1191,9.6755407743957,264.12169342334556
545,1679,51.45246625510774,286.5641379397001
546,467,36.07237880947392,210.59477306090878
547,1741,38.612068662176455,303.90417258189245
548,3266,6.976203552214088,338.7680262173692
549,41,41.122556422601406,327.39505611454166
550,911,45.941278622045786,282.45935128736437
551,500,34.68571541202209,323.3028986306811
552,1100,6.293961192098834,285.3707092628834
553,2102,35.606186810630504,242.1114374655141
554,233,18.524280990718466,385.6660075613394
555,2949,43.98210768842381,230.6548390115421
556,1323,17.793553958136243,233.55328615721453
557,1541,43.63823918070318,273.02448353785377
558,691,39.654085544601344,296.64337582579867
559,419,30.76545142710063,345.87107077365783
560,1752,17.007768429487072,257.5850182550906
561,2538,53.91494708827983,204.55020647829468
562,3659,38.7815426158884,110.52016890218842
563,1509,48.43421111513618,321.2407000274931
564,655,2.173796707228803,254.51576606635064
565,984,42.23656865890422,326.64388567308885
566,225,74.80225683838944,448.1637083049559
567,1715,63.24678795961589,235.03797933793692
568,3658,12.688884588374961,127.92018654230107
569,4329,68.55216142747398,77.94825944296346
570,384,11.767517214360112,322.21777946309714
571,2416,59.772369211087806,250.38448191511125
572,216,61.73529555001795,272.4454346584098
573,2649,17.177499316058004,150.27304444225746
574,1296,2.4956517464175363,177.86009642010382
575,4160,65.4781868691673,201.1543130029246
576,1467,59.76722512715344,272.56541512925554
577,1672,12.638891876799335,266.30942711958204
578,2703,14.27921665451467,203.67363320461206
579,315,16.029080595681705,425.53867257777097
580,1181,18.490197686887853,265.7043200841827
581,3036,30.54010177843604,98.84620351714734
582,1442,2.926778866919477,171.9487375305196
583,4406,79.4389360768127,48.05674718612295
584,99,55.37367590701382,275.75874929401147
585,1007,61.640279804009964,199.50093716546533
586,200,10.075399677524786,323.6813933620485
587,2795,42.586976368623596,214.60575314533992
588,2349,29.209285147810647,249.38338703732524
589,2346,29.92699432646492,272.85719983244724
590,2505,32.243983060820085,233.83586655906257
591,3149,1.3339371022835564,193.2168422551979
592,3831,8.184551092541568,54.23549412522388
593,3698,6.234765555578647,64.0957256142059
594,1516,64.33651418696152,314.3034369125933
595,1271,53.20379362295071,92.13010630357522
596,606,22.805835237952948,248.92429814006547
597,3093,3.0625897053823223,234.9274896246089
598,2223,109.07979603173209,61.535786600471226
599,154,31.84444846047387,235.4356268279584
600,807,1.6942501315909908,302.51820875658836
601,4261,8.204369263739935,45.13343055659375
602,43,43.042336682191035,366.6051565297379
603,2560,9.245666980224797,175.981158695483
604,3298,40.785745091746094,118.02885749513038
605,3671,1.6593553483436096,74.59958830111623
606,3450,15.084238230920043,40.21652913604499
607,3319,53.21233717518669,251.8947147155899
608,281,37.59154490066027,289.99836010094674
609,1668,24.539247599323602,273.831472878598
610,2751,43.059110334685485,105.87932495656419
611,3243,38.258154507866365,138.21670124177885
612,3372,7.68876407984601,192.07235820379265
613,2328,39.01995231867943,141.65521954296335
614,184,27.80914446943615,385.1193589757402
615,4417,28.59394659964255,103.89935393748286
616,1803,24.993961234007372,264.78144978849656
617,2372,33.22916010946872,222.84389370947616
618,506,57.01846038656788,288.14360692876954
619,1852,26.53382622228861,206.09592166008403
620,961,7.393854795343032,226.46401294636107
621,2886,27.784525075853225,185.7454960185688
622,397,90.91994492464423,236.06693291089985
623,3371,25.109401471428896,196.44391756120163
624,2251,25.97126865454058,215.5540894203112
625,2525,5.8924887248136315,213.90685444263377
626,2314,22.917061198899404,169.48801600483978
627,4297,54.01426261844077,234.2772073747196
628,738,25.18646298844544,253.0322376913175
629,4400,42.64263463619196,69.8501621052758
630,1099,15.782202043914367,301.0305649983703
631,1827,11.282156250624666,252.17966851827964
632,1103,5.254238813905715,257.316833163512
633,1417,53.441538820450376,170.05643083910613
634,3665,25.859645429602438,89.70939769220992
635,333,44.92317111517633,344.44408513189074
636,2218,44.904395460483514,81.26964232492429
637,2019,7.567669765359653,217.4624738504417
638,2039,119.5609121448182,102.16421693508364
639,1736,51.52680649879139,213.95034467183675
640,4203,39.456520796899625,76.12256002751856
641,292,28.67821996816258,250.14159126510748
642,746,16.21510923000784,236.38066378112913
643,3947,14.345665095147268,154.9169705821677
644,3389,4.0218309868517395,149.14228096836982
645,896,66.14052428777495,341.76443216900907
646,2173,4.602289138853706,181.93445942041015
647,2829,7.713725955874509,74.3466393651513
648,48,74.86294614992755,311.69036408287803
649,1131,69.97261809216909,318.6550422361223
650,1497,10.958070429317132,221.7137264433328
651,3896,55.7931822290915,60.70470769377687
652,3057,19.122538883938333,63.79764122280007
653,1049,6.363656378356268,258.6395786240474
654,914,38.0647987955237,273.2245478149267
655,852,60.495001272702325,166.20135839461628
656,218,14.218092837385853,233.74950541071306
657,240,55.931388265775865,312.2845709919505
658,1630,17.515862591048702,139.87590120842515
659,4393,54.11503340933791,145.85055401726007
660,1301,6.012954979074948,275.4171746626411
661,2890,29.19437399465555,142.07556897799043
662,169,39.29261906628176,358.3052413413938
663,3987,82.64871278119296,23.108034828519482
664,440,21.798753628695692,290.9548536385261
665,1762,61.088537437931336,105.06182891133301
666,3803,9.420494249179768,157.9972092538949
667,3111,14.60326914087878,162.72180010836877
668,127,47.65715890860588,297.5490511965954
669,1539,52.34999209925951,275.0867049488616
