,index,pol_reg_split_genre
412,3768,24.22558040052033
413,658,8.827136034339048
414,566,14.519302863273822
415,1514,12.838766875648219
416,1387,14.428762510779904
417,2994,8.334976430813384
418,1306,18.19137618201546
419,2812,8.196980634403445
420,1248,0.9719580257617793
421,2032,14.62035808647832
422,1210,0.9005213525367708
423,4485,35.23701060598532
424,862,38.053221814601585
425,1313,12.554865237886332
426,3046,59.79492058648739
427,3240,34.89296347979587
428,49,36.83854680009131
429,1554,56.26578546010012
430,2963,5.937205485952205
431,2134,28.052589093078666
432,2544,28.412947156321934
433,824,11.91476302264141
434,4183,34.35375129262155
435,981,25.340174861804798
436,669,15.500530925640305
437,1480,27.99226334490166
438,2104,20.960469150992026
439,44,11.499380565719775
440,1162,53.450616014683504
441,4182,12.955526820933827
442,787,2.615420264146792
443,949,42.60439720939277
444,4095,9.699638291282326
445,3401,46.44853131727385
446,3289,22.362197689274524
447,1769,108.69091020118313
448,1304,45.629723203906536
449,475,45.85318607812604
450,1706,62.22197119309797
451,420,2.2655324155834364
452,2399,72.9734008217454
453,4070,22.939779170591635
454,520,34.34665626204543
455,3995,30.961453958995776
456,705,56.91086604996957
457,3457,22.899029828125506
458,3267,81.69103364479616
459,1581,15.773187503787824
460,2978,27.650992147178044
461,2042,37.62978833435244
462,2815,23.926788783226357
463,571,76.99148791763355
464,2500,154.2507407706545
465,1507,95.59570180626642
466,2729,54.259665784762745
467,222,19.849867757375193
468,2973,34.515073247483855
469,2005,21.113157414769546
470,4133,54.297431013049604
471,1211,75.65430887093166
472,2772,22.97901635392452
473,1948,15.992446390031716
474,4443,10.242615356069408
475,952,8.148837260326246
476,2083,6.8964599596197615
477,3966,57.044796005534636
478,3443,3.376723020426141
479,2477,17.85979089518446
480,3467,44.85310586249233
481,1001,1.1399161156555095
482,3819,76.85976390229547
483,1456,7.479930270271524
484,3912,40.50277017454309
485,702,31.77861079978868
486,920,3.006237080154449
487,3230,15.896313119679547
488,166,61.31040308250826
489,1264,52.15297102047106
490,4260,16.43228882983552
491,1470,8.4159434419729
492,2249,67.31335408204723
493,4287,4.257529880032337
494,1077,43.40711713335891
495,1545,35.56562152643599
496,82,1.0018668768237262
497,3032,44.992729683437986
498,153,26.134119220181958
499,1935,40.3625709843804
500,1512,28.596715907025043
501,3923,35.72291403937757
502,1745,26.229781310343924
503,1203,16.59434072094021
504,2199,45.86902914428552
505,1996,124.36152398987912
506,2332,54.244046088133985
507,2672,89.21233031092609
508,172,34.011874083679686
509,3007,57.78304975098618
510,1140,32.29605000754077
511,1702,35.63773093030349
512,676,16.64681563660588
513,2623,72.49489540930117
514,645,77.09951782847861
515,3330,10.48155642482034
516,2382,16.16426814681705
517,3856,57.89364547241496
518,2861,45.3291572260344
519,872,19.88390010231859
520,1738,19.38106457603766
521,2151,39.99473078857213
522,3473,26.294191516394818
523,2836,47.19944800582816
524,3651,17.760865619838654
525,119,32.963997118539226
526,2290,22.792080150426642
527,2938,7.440566298970367
528,2965,65.49997239840806
529,147,15.194258748747643
530,1568,0.004383145233731511
531,2013,4.289505221069959
532,3493,100.6960665302816
533,1235,84.88472916471892
534,64,40.93562404499306
535,1764,15.694512401151059
536,673,27.40981836054027
537,2044,60.760399888574625
538,2192,66.51968896855406
539,2948,62.389940048369056
540,781,111.10959257964595
541,1772,83.75110566050643
542,2015,58.22050912110063
543,3359,67.61010128258627
544,1191,8.383570737034375
545,1679,55.48122272553337
546,467,31.40433588214259
547,1741,22.329556819348
548,3266,48.08769374198704
549,41,34.33546241149162
550,911,17.926068434623744
551,500,10.607295535999413
552,1100,3.2994909349014847
553,2102,36.459928095172785
554,233,16.52659761868256
555,2949,45.69200414366179
556,1323,20.406015544751654
557,1541,38.4096779239988
558,691,18.48989497024263
559,419,12.569499827008428
560,1752,17.736498049512562
561,2538,89.15522207118468
562,3659,35.1708311363049
563,1509,46.4872761456449
564,655,2.0211719537742
565,984,54.61309974574169
566,225,67.21673259193051
567,1715,49.15722653752681
568,3658,14.988202624879435
569,4329,61.64090000558005
570,384,7.186166260036657
571,2416,1.4388680280783035
572,216,65.60002587902432
573,2649,28.65298825559742
574,1296,18.69174989786478
575,4160,53.845470791484814
576,1467,50.36393252600428
577,1672,0.642820054490187
578,2703,11.299505532221275
579,315,8.974098932050651
580,1181,18.395126202554593
581,3036,6.185881757538269
582,1442,77.55766641681308
583,4406,87.30997649126073
584,99,46.26689757105578
585,1007,51.45855149597449
586,200,20.19566777207268
587,2795,39.7715308820172
588,2349,35.56950398470474
589,2346,22.303982892273922
590,2505,61.58664875870042
591,3149,2.52553898320042
592,3831,19.461520003372385
593,3698,2.3115796987267885
594,1516,64.81324934772258
595,1271,39.148669087350214
596,606,0.29481823466824153
597,3093,0.5825839921247393
598,2223,68.51923868134784
599,154,7.46010931482283
600,807,7.162229481056727
601,4261,29.827792492443322
602,43,56.10763352626532
603,2560,70.92714868385696
604,3298,32.314766953630595
605,3671,14.877234964700449
606,3450,31.511355486563723
607,3319,5.15168394812531
608,281,36.18628958985141
609,1668,13.377876700921263
610,2751,91.58535532256583
611,3243,34.30296719302682
612,3372,50.118408350612526
613,2328,13.07859998505785
614,184,5.1644459963829945
615,4417,35.59013811318681
616,1803,0.4743478874707421
617,2372,20.253147200122527
618,506,9.402251179027473
619,1852,46.63547373144033
620,961,12.33139522920601
621,2886,32.080088762558574
622,397,92.50968593405113
623,3371,40.59160147896864
624,2251,25.080995962396713
625,2525,17.30661920723591
626,2314,18.094761255672438
627,4297,64.31638372912889
628,738,9.096901910536388
629,4400,50.43050883132189
630,1099,20.133500978820337
631,1827,12.440433282139168
632,1103,3.8868184604526164
633,1417,61.86515239887382
634,3665,33.20661206755315
635,333,27.665568288012253
636,2218,12.593278348903652
637,2019,14.622431155232476
638,2039,89.63907871355046
639,1736,57.40435473894925
640,4203,127.49228090604815
641,292,44.92738653213058
642,746,28.33742226568384
643,3947,51.18497422047959
644,3389,8.897408932168702
645,896,30.87484936591244
646,2173,10.419598091724481
647,2829,21.760867063634933
648,48,56.841893890513404
649,1131,42.51228652402267
650,1497,5.811606782983773
651,3896,57.76618912058815
652,3057,8.051134475232644
653,1049,5.901883470251022
654,914,11.71699268428074
655,852,77.01118438178804
656,218,23.23160569168303
657,240,24.72380058311188
658,1630,1.911403468445144
659,4393,49.68885046328603
660,1301,4.690511571785635
661,2890,30.727522473436863
662,169,30.28807711894359
663,3987,93.84614805196838
664,440,2.502388699140738
665,1762,52.554567607237345
666,3803,25.578731170838267
667,3111,21.17791928104242
668,127,7.760191464261084
669,1539,50.3568695364759
670,3033,18.750955358295414
671,1095,10.276764047718615
672,677,53.05920395533269
673,3053,105.16660563853539
674,2908,2.964093637397127
675,721,3.1506145472968115
676,3530,20.203467582694742
677,3279,61.39398455204551
678,156,35.246770354303976
679,361,21.63317252315278
680,2291,30.514428531402586
681,4147,18.502427137930027
682,1755,24.757479399491046
683,2440,27.429835876475636
684,3654,70.07839182441475
685,3826,60.174216562460174
686,2140,21.100783658100994
687,492,37.64957065034139
688,4317,15.283753522061886
689,1620,106.3096768095779
690,1345,41.56288407858267
691,3655,4.812363281442828
692,1513,52.66593404310788
693,1144,72.16263756315357
694,3001,70.41984549222116
695,1420,36.82100536834329
696,1949,12.881208516365575
697,3238,12.450251696321601
698,860,51.295809317908265
699,2141,31.18632823474192
700,1836,12.725021952454767
701,453,34.80386181543986
702,859,24.507525794260857
703,1847,14.149786295995966
704,1808,26.39979248707766
705,633,34.889314782061945
706,2547,9.539059825803918
707,1016,136.09506843245174
708,1409,5.855114877714129
709,990,13.18712230548772
710,1269,13.337872030108315
711,3169,24.688435804688226
712,741,13.769632978009753
713,2369,13.473111375253183
714,1601,2.334062206404951
715,3235,23.372884536539146
716,2762,31.21230023050333
717,773,15.835909418936069
718,1893,59.349679680317365
719,756,56.12529599245747
720,126,38.38819184061134
721,2771,68.9653391363058
722,1770,65.4372805369677
723,1161,32.86082930748836
724,2628,15.340398502623259
725,3131,50.70676273909014
726,2459,27.434374876833942
727,3727,14.196237142123294
728,3042,41.237276419699725
729,344,35.09916431633468
730,626,30.99359421449708
731,2752,118.76274512835155
732,1184,1.264629732663309
733,832,23.97935415770553
734,3736,72.91838800823184
735,1126,56.763384039080734
736,1901,31.262241815787135
737,649,6.536244522369657
738,4469,9.544412298008538
739,3680,24.139251415977682
740,3234,105.94732053784395
741,1411,29.545538646989797
742,1743,14.386515016186422
743,1783,24.63491266956987
744,2176,72.18525912500196
745,3761,70.154431823741
746,3056,85.21049958578791
747,3883,2.7350543462881944
748,3764,82.4673041572899
749,498,6.189110849948236
750,2728,78.7745273237548
751,2694,37.877528850319294
752,1612,8.251818439072537
753,2877,57.820368580405756
754,3407,20.238848717866993
755,608,44.51789046192272
756,1632,50.62490661780609
757,398,36.78906717133404
758,899,11.081828388544977
759,4438,76.19687537071688
760,2434,21.16838098276861
761,2325,12.13197577891458
762,680,60.963477086181655
763,4477,74.9560403574647
764,3679,26.584186288189613
765,4302,16.548030378973692
766,993,9.159895504793667
767,3480,3.2003741408846054
768,284,33.260684537283964
769,2607,17.56597090313892
770,1053,14.514564938323275
771,219,28.60360140516258
772,3805,27.914224868239586
773,380,15.052721438244305
774,2387,38.8978339253278
775,3025,32.02893032983279
776,534,6.873642697885714
777,1326,121.41237683625938
778,864,10.519297356147888
779,461,27.473521906467823
780,1009,23.706629440014865
781,116,15.7579551518794
782,1008,27.224922086081875
783,2045,7.1024092093389015
784,3383,56.758864770821134
785,2115,64.2798267412011
786,227,12.21732943771039
787,1940,4.441830984095191
788,3823,122.25623738934934
789,3247,40.84864334591488
790,1175,8.537493773305187
791,588,19.06498191082531
792,3145,37.09270753494823
793,3339,10.922560591841176
